Passenger_ID,Sex,Age,Occupation,Frequent Flier
58785,M,56,Teaching,No
58786,F,29,Business,Yes
58787,F,18,Service,No
58788,M,43,Business,No
58789,F,33,Teaching,Yes
58790,F,81,Teaching,No
58791,F,2,Service,No
58792,M,0,Home Maker,No
58793,F,63,Doctor,Yes
58794,F,30,Doctor,No
58795,M,19,Business,Yes
58796,M,9,Service,No
58797,M,6,Doctor,Yes
58798,M,18,Teaching,Yes
58799,M,79,Teaching,Yes
58800,F,47,Home Maker,No
58801,F,64,Service,Yes
58802,F,31,Service,No
58803,M,78,Doctor,Yes
58804,M,30,Home Maker,No
58805,M,70,Home Maker,No
58806,F,66,Home Maker,No
58807,F,55,Service,Yes
58808,F,14,Service,Yes
58809,M,63,Teaching,Yes
58810,F,70,Service,Yes
58811,F,7,Service,Yes
58812,M,14,Business,Yes
58813,F,19,Doctor,Yes
58814,M,38,Doctor,No
58815,F,61,Teaching,No
58816,M,51,Doctor,Yes
58817,M,67,Doctor,Yes
58818,M,54,Service,No
58819,F,56,Home Maker,Yes
58820,F,72,Doctor,Yes
58821,F,41,Teaching,No
58822,F,6,Doctor,Yes
58823,F,55,Doctor,Yes
58824,M,56,Doctor,No
58825,M,81,Teaching,Yes
58826,M,3,Service,Yes
58827,M,48,Doctor,No
58828,F,18,Business,No
58829,M,82,Business,Yes
58830,F,21,Teaching,Yes
58831,F,40,Teaching,Yes
58832,F,67,Doctor,No
58833,M,12,Doctor,No
58834,M,13,Business,Yes
58835,M,31,Doctor,Yes
58836,M,30,Business,Yes
58837,F,30,Business,No
58838,F,26,Business,Yes
58839,F,79,Doctor,Yes
58840,F,63,Doctor,Yes
58841,F,12,Doctor,Yes
58842,M,20,Teaching,Yes
58843,F,55,Service,No
58844,F,53,Business,Yes
58845,M,38,Business,Yes
58846,F,42,Home Maker,Yes
58847,M,78,Service,No
58848,M,66,Doctor,Yes
58849,F,81,Business,No
58850,M,21,Business,No
58851,M,60,Business,No
58852,M,30,Home Maker,Yes
58853,M,52,Teaching,Yes
58854,M,46,Service,Yes
58855,F,21,Business,Yes
58856,F,26,Teaching,No
58857,M,47,Home Maker,No
58858,M,55,Business,No
58859,M,64,Business,Yes
58860,F,78,Business,No
58861,F,83,Doctor,Yes
58862,F,71,Doctor,No
58863,F,43,Business,Yes
58864,M,5,Business,Yes
58865,F,80,Business,No
58866,F,73,Home Maker,No
58867,F,56,Teaching,Yes
58868,M,76,Doctor,No
58869,F,10,Doctor,No
58870,M,77,Business,No
58871,M,0,Service,Yes
58872,F,74,Business,Yes
58873,F,4,Business,No
58874,M,42,Service,Yes
58875,M,75,Service,Yes
58876,F,75,Teaching,No
58877,F,27,Home Maker,No
58878,F,69,Service,No
58879,M,9,Home Maker,No
58880,F,20,Service,Yes
58881,M,10,Home Maker,Yes
58882,M,50,Teaching,No
58883,M,52,Home Maker,No
58884,F,34,Home Maker,Yes
58885,F,49,Business,Yes
58886,M,10,Doctor,No
58887,F,3,Business,No
58888,F,17,Business,No
58889,F,79,Business,No
58890,F,1,Teaching,No
58891,M,37,Business,Yes
58892,M,30,Teaching,Yes
58893,M,33,Doctor,Yes
58894,F,58,Service,Yes
58895,F,55,Home Maker,Yes
58896,M,50,Doctor,No
58897,F,13,Business,No
58898,F,60,Business,Yes
58899,F,41,Teaching,Yes
58900,M,3,Doctor,No
58901,F,71,Service,Yes
58902,F,44,Teaching,No
58903,M,51,Service,Yes
58904,M,77,Doctor,Yes
58905,M,1,Business,No
58906,M,29,Service,Yes
58907,M,4,Doctor,No
58908,M,60,Doctor,Yes
58909,M,72,Service,No
58910,M,48,Service,No
58911,F,43,Doctor,No
58912,F,81,Business,Yes
58913,M,43,Service,Yes
58914,M,9,Service,Yes
58915,M,30,Home Maker,No
58916,F,55,Service,Yes
58917,M,16,Service,Yes
58918,M,65,Doctor,Yes
58919,M,75,Service,Yes
58920,F,31,Service,Yes
58921,F,40,Doctor,No
58922,F,30,Home Maker,No
58923,F,56,Business,No
58924,F,41,Home Maker,Yes
58925,F,57,Business,Yes
58926,M,48,Home Maker,No
58927,F,34,Service,Yes
58928,M,19,Teaching,No
58929,F,64,Doctor,Yes
58930,F,51,Doctor,Yes
58931,M,4,Teaching,Yes
58932,F,5,Teaching,Yes
58933,M,59,Business,Yes
58934,M,77,Teaching,No
58935,F,39,Service,Yes
58936,M,77,Doctor,Yes
58937,F,46,Teaching,Yes
58938,M,70,Teaching,No
58939,M,37,Doctor,Yes
58940,F,6,Home Maker,No
58941,F,62,Service,Yes
58942,F,63,Home Maker,Yes
58943,F,72,Service,No
58944,F,8,Doctor,Yes
58945,F,18,Doctor,No
58946,F,26,Doctor,Yes
58947,F,26,Service,No
58948,M,15,Teaching,No
58949,M,44,Doctor,No
58950,M,73,Service,Yes
58951,F,14,Business,No
58952,M,45,Home Maker,No
58953,M,39,Home Maker,Yes
58954,F,62,Business,Yes
58955,M,6,Business,No
58956,M,64,Home Maker,Yes
58957,F,65,Home Maker,Yes
58958,F,20,Business,No
58959,M,68,Teaching,Yes
58960,F,68,Doctor,No
58961,M,13,Service,No
58962,M,24,Doctor,No
58963,M,34,Home Maker,Yes
58964,M,52,Business,No
58965,F,38,Service,Yes
58966,F,73,Teaching,No
58967,M,8,Teaching,No
58968,M,36,Teaching,No
58969,M,58,Teaching,No
58970,F,9,Teaching,No
58971,M,58,Home Maker,No
58972,M,73,Doctor,No
58973,F,6,Service,Yes
58974,M,16,Doctor,Yes
58975,F,75,Teaching,Yes
58976,M,77,Service,Yes
58977,M,26,Home Maker,No
58978,M,54,Home Maker,Yes
58979,F,5,Teaching,No
58980,F,16,Business,No
58981,M,3,Teaching,No
58982,M,38,Doctor,No
58983,F,8,Business,Yes
58984,F,62,Home Maker,No
58985,M,58,Service,No
58986,M,14,Home Maker,No
58987,M,45,Home Maker,No
58988,M,49,Doctor,No
58989,F,78,Teaching,No
58990,F,65,Teaching,No
58991,F,50,Business,No
58992,F,38,Teaching,No
58993,F,60,Business,Yes
58994,M,1,Doctor,Yes
58995,M,42,Home Maker,Yes
58996,F,69,Teaching,Yes
58997,M,14,Home Maker,Yes
58998,M,64,Teaching,No
58999,M,40,Service,No
59000,M,63,Doctor,Yes
59001,F,13,Service,No
59002,F,42,Service,Yes
59003,F,67,Business,No
59004,F,23,Doctor,Yes
59005,M,71,Service,No
59006,M,61,Business,No
59007,F,73,Home Maker,Yes
59008,M,40,Doctor,No
59009,M,45,Teaching,No
59010,F,27,Business,Yes
59011,M,19,Business,Yes
59012,M,18,Teaching,Yes
59013,M,14,Teaching,No
59014,F,39,Home Maker,No
59015,F,50,Business,No
59016,M,21,Home Maker,No
59017,M,60,Teaching,No
59018,F,32,Home Maker,Yes
59019,F,7,Service,No
59020,F,50,Teaching,No
59021,M,14,Business,No
59022,F,83,Home Maker,Yes
59023,M,58,Home Maker,Yes
59024,M,54,Home Maker,No
59025,M,67,Teaching,No
59026,F,0,Business,No
59027,F,12,Teaching,No
59028,M,25,Home Maker,Yes
59029,F,40,Home Maker,Yes
59030,M,60,Doctor,Yes
59031,F,75,Service,Yes
59032,M,25,Teaching,Yes
59033,F,23,Service,No
59034,M,78,Business,Yes
59035,M,68,Business,No
59036,F,5,Business,Yes
59037,F,46,Home Maker,Yes
59038,F,55,Service,Yes
59039,M,36,Doctor,Yes
59040,M,15,Business,No
59041,F,27,Doctor,Yes
59042,F,57,Home Maker,No
59043,F,38,Home Maker,No
59044,F,27,Service,No
59045,M,64,Doctor,Yes
59046,F,67,Business,No
59047,M,37,Home Maker,No
59048,M,3,Home Maker,Yes
59049,F,79,Service,No
59050,M,43,Service,Yes
59051,M,31,Business,Yes
59052,F,53,Teaching,Yes
59053,F,31,Doctor,Yes
59054,M,74,Home Maker,Yes
59055,F,14,Teaching,Yes
59056,M,47,Home Maker,Yes
59057,F,8,Service,Yes
59058,F,80,Doctor,No
59059,M,69,Doctor,No
59060,M,63,Business,No
59061,M,36,Home Maker,Yes
59062,F,13,Teaching,No
59063,M,68,Teaching,No
59064,F,48,Teaching,Yes
59065,F,50,Home Maker,Yes
59066,F,57,Business,No
59067,F,10,Doctor,No
59068,M,3,Teaching,No
59069,F,35,Teaching,Yes
59070,F,78,Service,Yes
59071,F,33,Service,No
59072,F,75,Business,Yes
59073,M,59,Business,No
59074,M,40,Doctor,No
59075,F,2,Teaching,No
59076,M,1,Service,No
59077,F,79,Service,Yes
59078,M,53,Doctor,Yes
59079,M,80,Service,No
59080,F,43,Service,No
59081,F,51,Service,Yes
59082,M,83,Doctor,Yes
59083,F,14,Doctor,No
59084,F,29,Service,No
59085,F,45,Business,No
59086,F,36,Teaching,Yes
59087,M,45,Home Maker,Yes
59088,F,75,Service,Yes
59089,M,45,Service,No
59090,M,13,Service,Yes
59091,F,18,Business,Yes
59092,M,50,Home Maker,No
59093,M,65,Home Maker,Yes
59094,M,33,Service,No
59095,M,73,Home Maker,No
59096,F,14,Business,No
59097,F,25,Doctor,Yes
59098,M,30,Business,No
59099,F,83,Service,No
59100,F,72,Doctor,Yes
59101,F,14,Service,Yes
59102,F,33,Doctor,No
59103,F,59,Business,Yes
59104,M,28,Home Maker,No
59105,F,59,Teaching,No
59106,M,61,Home Maker,Yes
59107,F,11,Home Maker,No
59108,M,43,Business,Yes
59109,F,3,Teaching,Yes
59110,F,13,Teaching,No
59111,F,39,Home Maker,Yes
59112,F,80,Service,No
59113,F,67,Service,No
59114,M,25,Business,Yes
59115,F,74,Home Maker,Yes
59116,F,48,Home Maker,Yes
59117,F,49,Service,Yes
59118,F,17,Doctor,Yes
59119,F,13,Service,No
59120,F,53,Teaching,No
59121,F,4,Teaching,No
59122,F,68,Doctor,No
59123,M,34,Service,Yes
59124,M,32,Teaching,Yes
59125,M,20,Teaching,No
59126,F,51,Business,Yes
59127,F,24,Service,No
59128,M,70,Service,No
59129,F,47,Teaching,No
59130,F,67,Service,Yes
59131,F,42,Teaching,Yes
59132,F,7,Teaching,Yes
59133,M,0,Service,No
59134,F,55,Teaching,Yes
59135,F,75,Teaching,No
59136,F,66,Teaching,Yes
59137,M,49,Teaching,No
59138,F,11,Doctor,Yes
59139,F,62,Home Maker,Yes
59140,M,43,Service,No
59141,M,3,Teaching,Yes
59142,M,4,Service,Yes
59143,F,69,Teaching,No
59144,M,34,Business,No
59145,M,25,Doctor,Yes
59146,M,50,Service,Yes
59147,M,4,Service,No
59148,F,32,Service,No
59149,F,30,Teaching,No
59150,F,80,Business,Yes
59151,M,18,Business,No
59152,M,7,Doctor,No
59153,F,79,Doctor,Yes
59154,M,73,Service,No
59155,M,30,Service,No
59156,M,67,Service,No
59157,M,64,Service,Yes
59158,F,66,Teaching,No
59159,M,11,Service,No
59160,M,62,Doctor,No
59161,M,54,Home Maker,No
59162,F,29,Business,No
59163,M,62,Business,Yes
59164,F,21,Service,Yes
59165,F,23,Business,No
59166,F,64,Doctor,No
59167,F,83,Business,No
59168,F,83,Business,No
59169,F,12,Teaching,Yes
59170,F,65,Home Maker,No
59171,F,44,Teaching,Yes
59172,M,65,Business,Yes
59173,M,17,Teaching,No
59174,M,58,Teaching,No
59175,F,60,Service,Yes
59176,F,81,Teaching,No
59177,F,8,Service,No
59178,F,23,Teaching,Yes
59179,F,5,Teaching,No
59180,M,37,Teaching,No
59181,M,23,Doctor,No
59182,F,47,Home Maker,No
59183,F,29,Home Maker,No
59184,M,48,Home Maker,Yes
59185,M,41,Teaching,Yes
59186,M,59,Teaching,No
59187,F,15,Doctor,No
59188,F,8,Service,Yes
59189,F,20,Teaching,Yes
59190,M,28,Teaching,No
59191,M,16,Service,Yes
59192,M,54,Teaching,No
59193,F,1,Service,Yes
59194,M,11,Home Maker,No
59195,F,43,Teaching,No
59196,M,33,Business,No
59197,M,20,Service,Yes
59198,M,49,Home Maker,Yes
59199,F,4,Business,Yes
59200,M,21,Doctor,Yes
59201,M,67,Business,Yes
59202,M,50,Home Maker,Yes
59203,M,56,Business,Yes
59204,M,76,Service,Yes
59205,M,4,Doctor,Yes
59206,M,47,Home Maker,Yes
59207,F,16,Doctor,No
59208,M,40,Business,No
59209,F,37,Business,Yes
59210,M,77,Service,Yes
59211,F,77,Business,No
59212,M,64,Service,Yes
59213,F,3,Home Maker,Yes
59214,F,80,Doctor,Yes
59215,F,28,Service,Yes
59216,F,57,Doctor,Yes
59217,M,1,Home Maker,No
59218,F,36,Home Maker,No
59219,F,17,Business,No
59220,M,31,Home Maker,Yes
59221,F,79,Doctor,No
59222,M,8,Business,Yes
59223,M,18,Teaching,No
59224,F,55,Service,No
59225,F,76,Teaching,Yes
59226,M,13,Business,No
59227,M,37,Business,No
59228,F,50,Business,No
59229,F,28,Doctor,No
59230,M,34,Teaching,No
59231,M,47,Teaching,No
59232,M,66,Service,Yes
59233,M,18,Teaching,Yes
59234,M,35,Service,Yes
59235,F,54,Service,No
59236,F,24,Doctor,Yes
59237,M,22,Service,No
59238,F,81,Service,No
59239,F,17,Business,No
59240,M,50,Business,Yes
59241,M,5,Home Maker,Yes
59242,F,14,Service,Yes
59243,F,82,Service,Yes
59244,F,75,Home Maker,No
59245,F,32,Business,No
59246,F,11,Teaching,No
59247,F,36,Doctor,Yes
59248,F,79,Service,Yes
59249,F,69,Home Maker,No
59250,M,2,Home Maker,No
59251,F,36,Home Maker,No
59252,M,30,Teaching,Yes
59253,M,24,Doctor,No
59254,F,75,Teaching,No
59255,M,29,Doctor,Yes
59256,M,22,Doctor,Yes
59257,F,14,Home Maker,No
59258,M,81,Home Maker,Yes
59259,F,65,Service,Yes
59260,F,55,Teaching,No
59261,F,34,Doctor,No
59262,F,50,Business,No
59263,F,38,Service,Yes
59264,M,79,Home Maker,Yes
59265,F,21,Business,Yes
59266,F,69,Home Maker,Yes
59267,F,2,Business,Yes
59268,F,35,Business,Yes
59269,F,51,Service,Yes
59270,M,23,Service,No
59271,F,59,Teaching,No
59272,M,61,Home Maker,Yes
59273,F,45,Teaching,Yes
59274,M,10,Doctor,No
59275,M,65,Home Maker,No
59276,M,39,Teaching,Yes
59277,F,47,Service,No
59278,F,74,Teaching,No
59279,F,10,Service,Yes
59280,F,50,Home Maker,No
59281,M,52,Service,No
59282,M,59,Service,Yes
59283,M,4,Business,No
59284,F,22,Business,Yes
59285,F,41,Service,No
59286,F,61,Service,Yes
59287,M,33,Service,Yes
59288,M,24,Business,Yes
59289,M,33,Doctor,Yes
59290,F,27,Business,No
59291,M,29,Home Maker,No
59292,F,23,Teaching,No
59293,F,31,Home Maker,Yes
59294,M,49,Doctor,No
59295,M,69,Teaching,No
59296,M,69,Service,Yes
59297,M,64,Teaching,Yes
59298,F,75,Home Maker,No
59299,M,28,Doctor,No
59300,M,5,Doctor,No
59301,F,16,Business,Yes
59302,F,51,Business,Yes
59303,M,65,Home Maker,No
59304,F,83,Teaching,No
59305,M,71,Business,Yes
59306,M,27,Home Maker,Yes
59307,M,43,Home Maker,Yes
59308,F,23,Doctor,Yes
59309,M,76,Business,Yes
59310,F,24,Business,No
59311,F,25,Business,No
59312,F,74,Home Maker,Yes
59313,F,48,Business,No
59314,M,22,Home Maker,No
59315,M,83,Service,No
59316,M,69,Service,No
59317,F,18,Business,No
59318,F,1,Home Maker,Yes
59319,M,40,Teaching,No
59320,F,67,Home Maker,No
59321,F,75,Business,No
59322,M,70,Doctor,Yes
59323,M,24,Teaching,No
59324,M,55,Doctor,No
59325,F,80,Service,No
59326,M,62,Business,No
59327,F,75,Home Maker,Yes
59328,F,61,Home Maker,Yes
59329,M,56,Business,No
59330,F,62,Service,Yes
59331,M,69,Doctor,Yes
59332,M,82,Home Maker,No
59333,M,37,Teaching,No
59334,F,37,Home Maker,No
59335,F,52,Home Maker,No
59336,F,30,Teaching,No
59337,F,36,Doctor,No
59338,M,6,Home Maker,Yes
59339,M,35,Business,No
59340,F,46,Home Maker,No
59341,F,80,Doctor,No
59342,M,15,Service,No
59343,M,78,Service,Yes
59344,M,29,Doctor,No
59345,F,79,Teaching,No
59346,M,19,Home Maker,Yes
59347,F,30,Doctor,No
59348,M,52,Teaching,Yes
59349,M,44,Teaching,Yes
59350,M,6,Home Maker,Yes
59351,F,27,Doctor,Yes
59352,M,1,Teaching,No
59353,M,41,Teaching,Yes
59354,F,2,Home Maker,No
59355,M,58,Doctor,Yes
59356,M,36,Doctor,No
59357,M,54,Doctor,Yes
59358,M,20,Teaching,No
59359,F,23,Service,No
59360,M,70,Service,Yes
59361,F,61,Service,No
59362,M,78,Teaching,Yes
59363,M,66,Doctor,No
59364,M,26,Doctor,Yes
59365,F,26,Doctor,Yes
59366,F,48,Teaching,Yes
59367,F,41,Doctor,No
59368,F,22,Business,No
59369,F,27,Doctor,No
59370,F,73,Business,Yes
59371,F,58,Service,Yes
59372,M,83,Doctor,No
59373,F,60,Business,No
59374,M,68,Doctor,Yes
59375,F,3,Doctor,No
59376,M,83,Teaching,No
59377,M,68,Business,Yes
59378,M,29,Service,Yes
59379,F,60,Doctor,No
59380,F,57,Doctor,No
59381,M,54,Service,No
59382,M,24,Doctor,No
59383,F,72,Service,No
59384,F,61,Business,No
59385,F,72,Home Maker,No
59386,F,80,Home Maker,No
59387,F,41,Home Maker,No
59388,F,54,Home Maker,No
59389,M,49,Business,No
59390,F,69,Teaching,Yes
59391,M,73,Home Maker,Yes
59392,F,77,Business,Yes
59393,M,47,Doctor,No
59394,M,21,Doctor,No
59395,F,2,Doctor,No
59396,F,11,Doctor,No
59397,M,24,Business,No
59398,F,73,Service,No
59399,M,74,Home Maker,No
59400,M,62,Teaching,Yes
59401,F,7,Home Maker,No
59402,F,22,Doctor,No
59403,F,41,Home Maker,Yes
59404,M,81,Teaching,No
59405,M,33,Business,Yes
59406,F,76,Teaching,Yes
59407,M,52,Teaching,No
59408,M,14,Teaching,Yes
59409,F,63,Business,No
59410,M,69,Doctor,No
59411,F,48,Home Maker,Yes
59412,F,20,Teaching,Yes
59413,F,53,Teaching,Yes
59414,F,51,Business,Yes
59415,F,10,Teaching,Yes
59416,M,43,Doctor,Yes
59417,M,29,Business,Yes
59418,F,64,Teaching,Yes
59419,M,30,Business,Yes
59420,M,10,Home Maker,No
59421,M,10,Doctor,No
59422,F,3,Business,Yes
59423,M,0,Doctor,No
59424,F,29,Doctor,No
59425,F,28,Teaching,Yes
59426,F,81,Business,No
59427,F,23,Teaching,Yes
59428,M,78,Service,Yes
59429,F,71,Teaching,No
59430,F,61,Business,No
59431,M,64,Home Maker,Yes
59432,M,60,Teaching,Yes
59433,F,6,Business,Yes
59434,M,49,Service,Yes
59435,F,10,Service,Yes
59436,F,40,Teaching,No
59437,M,31,Home Maker,No
59438,M,75,Teaching,No
59439,M,58,Doctor,Yes
59440,M,5,Service,No
59441,M,26,Business,Yes
59442,F,40,Service,No
59443,F,44,Doctor,Yes
59444,F,42,Teaching,Yes
59445,F,56,Teaching,No
59446,F,60,Teaching,Yes
59447,F,3,Teaching,Yes
59448,M,7,Business,Yes
59449,F,70,Doctor,No
59450,M,21,Doctor,No
59451,F,73,Doctor,Yes
59452,F,12,Home Maker,No
59453,M,1,Home Maker,Yes
59454,F,35,Teaching,No
59455,M,58,Service,Yes
59456,M,12,Service,No
59457,F,29,Doctor,Yes
59458,F,51,Business,Yes
59459,M,79,Doctor,No
59460,M,9,Doctor,No
59461,M,43,Doctor,No
59462,F,38,Service,No
59463,M,32,Home Maker,Yes
59464,M,21,Teaching,No
59465,M,47,Business,No
59466,F,80,Doctor,Yes
59467,F,0,Business,Yes
59468,F,82,Teaching,Yes
59469,M,73,Doctor,No
59470,M,70,Teaching,No
59471,M,40,Home Maker,No
59472,M,47,Home Maker,No
59473,M,64,Business,Yes
59474,M,5,Doctor,No
59475,F,33,Home Maker,Yes
59476,F,20,Business,Yes
59477,M,19,Business,Yes
59478,F,9,Service,Yes
59479,F,5,Business,Yes
59480,F,75,Teaching,Yes
59481,M,81,Doctor,No
59482,M,32,Business,No
59483,F,44,Business,Yes
59484,F,16,Doctor,Yes
59485,F,69,Home Maker,Yes
59486,M,3,Teaching,No
59487,M,53,Teaching,No
59488,F,59,Home Maker,Yes
59489,M,78,Business,No
59490,M,31,Service,No
59491,F,5,Business,Yes
59492,F,18,Home Maker,Yes
59493,M,62,Home Maker,Yes
59494,M,11,Teaching,Yes
59495,M,83,Home Maker,Yes
59496,M,51,Teaching,Yes
59497,F,48,Service,No
59498,F,36,Doctor,No
59499,F,75,Teaching,No
59500,M,43,Teaching,Yes
59501,M,14,Service,No
59502,M,62,Doctor,Yes
59503,M,15,Home Maker,No
59504,M,36,Business,Yes
59505,M,11,Teaching,Yes
59506,F,3,Business,No
59507,M,4,Doctor,No
59508,M,58,Business,Yes
59509,F,0,Service,No
59510,F,15,Teaching,Yes
59511,F,26,Doctor,No
59512,F,72,Teaching,Yes
59513,F,21,Home Maker,Yes
59514,F,61,Teaching,Yes
59515,M,1,Service,No
59516,M,48,Service,No
59517,F,83,Teaching,Yes
59518,M,32,Doctor,Yes
59519,M,51,Teaching,No
59520,M,43,Home Maker,Yes
59521,M,4,Doctor,Yes
59522,F,78,Service,Yes
59523,M,47,Business,No
59524,F,32,Doctor,Yes
59525,M,12,Service,No
59526,F,14,Business,No
59527,M,33,Business,Yes
59528,M,9,Doctor,Yes
59529,M,10,Home Maker,No
59530,F,19,Business,No
59531,M,27,Home Maker,Yes
59532,F,23,Teaching,No
59533,F,56,Business,Yes
59534,F,64,Teaching,No
59535,F,26,Teaching,No
59536,F,7,Home Maker,No
59537,F,29,Business,No
59538,F,36,Home Maker,No
59539,M,62,Service,Yes
59540,M,30,Teaching,No
59541,M,52,Business,Yes
59542,F,48,Home Maker,No
59543,F,37,Business,No
59544,F,9,Business,Yes
59545,M,65,Teaching,Yes
59546,F,29,Doctor,Yes
59547,F,4,Doctor,No
59548,F,73,Teaching,Yes
59549,F,59,Home Maker,Yes
59550,F,46,Home Maker,Yes
59551,F,18,Business,No
59552,F,33,Teaching,No
59553,M,35,Service,Yes
59554,M,23,Doctor,No
59555,M,0,Business,No
59556,F,9,Service,Yes
59557,F,21,Doctor,Yes
59558,F,55,Business,Yes
59559,F,59,Service,Yes
59560,F,13,Business,No
59561,F,28,Home Maker,No
59562,F,69,Doctor,Yes
59563,F,30,Teaching,Yes
59564,F,47,Home Maker,Yes
59565,M,25,Business,No
59566,F,37,Business,No
59567,F,25,Service,Yes
59568,M,71,Service,No
59569,M,49,Service,Yes
59570,M,29,Service,No
59571,F,49,Home Maker,No
59572,F,32,Service,Yes
59573,M,46,Teaching,Yes
59574,F,1,Business,No
59575,F,13,Home Maker,Yes
59576,F,7,Teaching,No
59577,F,75,Business,No
59578,F,53,Home Maker,No
59579,F,26,Business,No
59580,F,9,Doctor,Yes
59581,M,22,Service,Yes
59582,F,13,Home Maker,No
59583,M,27,Service,No
59584,M,60,Service,No
59585,F,60,Service,Yes
59586,F,47,Home Maker,No
59587,F,34,Service,Yes
59588,F,54,Service,No
59589,M,65,Home Maker,Yes
59590,F,25,Business,No
59591,M,46,Home Maker,No
59592,M,50,Business,No
59593,M,26,Home Maker,Yes
59594,F,43,Home Maker,No
59595,M,55,Teaching,No
59596,F,72,Home Maker,Yes
59597,F,26,Service,Yes
59598,M,58,Business,No
59599,M,51,Service,No
59600,M,42,Home Maker,No
59601,M,64,Business,Yes
59602,M,82,Teaching,Yes
59603,M,14,Business,Yes
59604,F,25,Service,Yes
59605,F,19,Teaching,No
59606,M,74,Doctor,No
59607,M,19,Teaching,No
59608,M,54,Home Maker,No
59609,F,8,Doctor,Yes
59610,F,20,Doctor,No
59611,F,11,Home Maker,Yes
59612,M,59,Home Maker,Yes
59613,M,58,Service,Yes
59614,M,40,Business,Yes
59615,M,48,Home Maker,No
59616,F,42,Home Maker,No
59617,M,62,Home Maker,No
59618,F,65,Service,No
59619,M,2,Doctor,Yes
59620,M,58,Doctor,Yes
59621,M,52,Business,Yes
59622,F,14,Doctor,Yes
59623,F,55,Home Maker,Yes
59624,F,18,Doctor,Yes
59625,M,1,Teaching,No
59626,F,27,Teaching,No
59627,F,36,Service,Yes
59628,F,65,Home Maker,Yes
59629,F,42,Teaching,No
59630,F,10,Service,No
59631,M,5,Business,Yes
59632,M,40,Doctor,No
59633,M,53,Home Maker,Yes
59634,F,77,Doctor,No
59635,F,14,Business,Yes
59636,M,17,Service,No
59637,M,47,Home Maker,Yes
59638,F,59,Business,Yes
59639,M,74,Doctor,Yes
59640,M,4,Business,No
59641,M,59,Teaching,Yes
59642,F,34,Business,Yes
59643,F,65,Doctor,Yes
59644,F,78,Doctor,No
59645,M,58,Teaching,Yes
59646,M,6,Service,Yes
59647,F,41,Home Maker,No
59648,M,50,Service,Yes
59649,F,23,Service,No
59650,F,68,Home Maker,Yes
59651,F,50,Doctor,Yes
59652,F,20,Doctor,No
59653,F,44,Doctor,Yes
59654,F,79,Service,Yes
59655,F,64,Service,Yes
59656,F,34,Doctor,Yes
59657,F,66,Business,Yes
59658,M,60,Doctor,No
59659,F,16,Service,No
59660,M,6,Home Maker,No
59661,F,37,Teaching,Yes
59662,F,12,Teaching,No
59663,M,78,Service,Yes
59664,F,67,Home Maker,No
59665,F,39,Home Maker,No
59666,F,53,Business,No
59667,F,77,Business,Yes
59668,M,41,Home Maker,Yes
59669,M,22,Business,Yes
59670,F,26,Business,Yes
59671,F,8,Business,No
59672,M,13,Service,Yes
59673,M,34,Service,No
59674,F,78,Service,No
